Brand,Spec_Score,Model_Name,Series,Price,Price_Range,Utility,Processor_Brand,Core Configuration,Clock-speed,OS Type,RAM Type,Ram_Capacity(GB),Graphics_Brand,Display Size (Inches),Resolution Width,Resolution Height,PPI,Aspect Ratio,Weight(kg),Touchscreen,Screen_Protection,Colour(s),Outlier_Flag,Original_Brand
Apple,5.6,macbook pro m2 pro mnw83hna ultrabook,macbook,239900.0,Luxury,Everyday Use,Apple,Octa Core,3.28,Macos,M2,16,Apple,16.2,3456,2234,254.02,1.55,2.15,No,No,Grey,1,Apple
Asus,9.4,vivobook 16x k3605zv,vivobook,94990.0,Premium,Gaming,Intel,Octa Core,4.7,Windows,DDR4,16,NVIDIA,16.0,1920,1080,137.68,1.78,1.8,No,No,Black,0,Asus
Apple,5.6,macbook pro m2 pro mnwd3hna ultrabook,macbook,248490.0,Luxury,Everyday Use,Apple,Octa Core,3.28,Macos,M2,16,Apple,16.2,3456,2234,254.02,1.55,2.15,No,No,Silver,1,Apple
Dell,7.7,inspiron 14 5430,inspiron,67699.0,Mid-Range,Everyday Use,Intel,Deca Core,3.4,Windows,LPDDR5,16,Intel,14.0,1920,1200,161.73,1.6,1.53,No,No,Silver,0,Dell
Asus,8.4,rog strix g16 g614ju,rog,109990.0,Premium,Everyday Use,Intel,Deca Core,4.7,Windows,DDR5,16,NVIDIA,16.0,1920,1200,141.51,1.6,2.5,No,Yes,Grey,0,Asus
HP,9.4,pavilion x360 14ek1020tu,pavilion,89990.0,Mid-Range,Everyday Use,Intel,Deca Core,4.8,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.51,Yes,No,Gold,0,HP
HP,8.1,victus 16e0333ax,victus,69790.0,Mid-Range,Everyday Use,AMD,Hexa Core,4.2,Windows,DDR4,16,NVIDIA,16.1,1920,1080,136.83,1.78,2.46,No,Yes,Silver,0,HP
Acer,5.4,aspire 3 a31524,aspire,31700.0,Economy,Everyday Use,AMD,Quad Core,2.8,Windows,LPDDR5,8,AMD,15.6,1920,1080,141.21,1.78,1.78,No,No,Silver,0,Acer
Lenovo,4.3,v15,v15,29990.0,Budget,Everyday Use,AMD,Quad Core,2.6,Dos,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Dell,5.6,inspiron 15 3520,inspiron,64700.0,Mid-Range,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.63,No,No,Platinum Silver Aluminium,0,Dell
Dell,6.0,g155521,g155521,141990.0,Luxury,Gaming,Intel,Deca Core,4.0,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.81,No,No,Black,0,Dell
Acer,3.0,aspire 3 a314,aspire,34990.0,Economy,Everyday Use,Intel,Quad Core,2.0,Windows,DDR4,8,Intel,14.0,1366,768,111.94,1.78,1.45,No,No,Silver,0,Acer
Asus,8.2,rog zephyrus m16 u603zm,rog,174990.0,Luxury,Everyday Use,Intel,Octa Core,2.3,Windows,DDR5,16,Intel,16.0,2560,1600,188.68,1.6,2.0,No,Yes,Off Black,1,Asus
Asus,9.4,rog zephyrus g14 ga402rj,rog,167990.0,Luxury,Gaming,AMD,Octa Core,4.7,Windows,DDR5,16,AMD,14.0,2560,1600,215.63,1.6,1.72,No,No,Grey,0,Asus
Dell,4.5,inspiron 15 3511,inspiron,38499.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.8,Yes,Yes,Black,0,Dell
Asus,8.2,tuf dash f15 fx517zm,tuf,144900.0,Luxury,Everyday Use,Intel,Octa Core,2.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.0,No,No,Black,0,Asus
Acer,8.2,swift x,swift,99990.0,Premium,Ultrabook,AMD,Octa Core,2.4,Windows,LPDDR4X,16,NVIDIA,14.0,1920,1080,157.35,1.78,1.39,No,Yes,Safari Gold,0,Acer
Asus,4.5,vivobook 15 x515ea,vivobook,36350.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1366,768,100.45,1.78,1.8,No,Yes,Silver,0,Asus
Asus,4.0,vivobook m515da,vivobook,41500.0,Economy,Everyday Use,AMD,Quad Core,2.1,Windows,DDR4,4,AMD,15.6,1920,1080,141.21,1.78,1.8,No,Yes,Silver,0,Asus
Dell,5.2,g7 15 7500,g7,112990.0,Premium,Everyday Use,Intel,Octa Core,2.4,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.56,No,Yes,Black,0,Dell
Asus,4.8,expertbook b9450fa,expertbook,69911.0,Mid-Range,Ultrabook,Intel,Quad Core,1.6,Windows,LPDDR3,8,Intel,14.0,1920,1080,157.35,1.78,0.95,No,No,Star Black,0,Asus
HP,4.6,spectre x360 13aw0211tu,spectre,74419.0,Mid-Range,Ultrabook,Intel,Quad Core,1.1,Windows,LPDDR4,8,Intel,13.3,1920,1080,165.63,1.78,1.27,Yes,No,Blue,0,HP
Asus,6.4,zenbook ux330uafb088t ultrabook,zenbook,94960.0,Premium,Ultrabook,Intel,Dual Core,2.7,Windows,DDR3,8,Intel,13.3,3200,1800,276.05,1.78,1.2,No,Yes,Gold,0,Asus
Asus,4.8,vivobook s510un,vivobook,58295.0,Economy,Everyday Use,Intel,Quad Core,1.6,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.7,No,No,Grey,0,Asus
HP,9.8,omen 16wf1026tx,omen,173990.0,Luxury,Gaming,Intel,Deca Core,5.5,Windows,DDR5,16,NVIDIA,16.1,1920,1080,136.83,1.78,2.39,No,Yes,Black,0,HP
Lenovo,8.7,legion slim 5 16aph8,legion,111990.0,Premium,Gaming,AMD,Octa Core,3.4,Windows,DDR5,16,NVIDIA,16.0,2560,1600,188.68,1.6,2.4,No,Yes,Grey,0,Lenovo
Lenovo,8.7,legion slim 5 16aph8,legion,94990.0,Premium,Gaming,AMD,Octa Core,3.4,Windows,DDR5,16,NVIDIA,16.0,1920,1200,141.51,1.6,2.4,No,Yes,Grey,0,Lenovo
Dell,5.7,inspiron 14 5430,inspiron,57500.0,Economy,Everyday Use,Intel,Deca Core,3.4,Windows,LPDDR5,8,Intel,14.0,1920,1080,157.35,1.78,1.53,No,No,Silver,0,Dell
MSI,6.4,pulse 17 b13vgk,pulse,178990.0,Luxury,Gaming,Intel,Deca Core,4.8,Windows,DDR5,16,NVIDIA,17.3,1920,1080,127.34,1.78,2.7,No,No,Black,1,MSI
MSI,10.4,stealth 16 mercedes amg a13vf,stealth,249990.0,Luxury,Gaming,Intel,Deca Core,4.8,Windows,DDR5,32,NVIDIA,16.0,3840,2400,283.02,1.6,1.88,No,No,Selenite Gray,1,MSI
Asus,7.4,vivobook go 14 e1404fa,vivobook,45800.0,Economy,Everyday Use,AMD,Quad Core,2.8,Windows,DDR5,16,AMD,14.0,1920,1080,157.35,1.78,2.34,No,Yes,Silver,0,Asus
Asus,7.0,vivobook 16x k3605zf,vivobook,69300.0,Mid-Range,Everyday Use,Intel,Hexa Core,2.0,Windows,DDR4,16,NVIDIA,16.0,1920,1080,137.68,1.78,1.8,No,No,Silver,0,Asus
HP,8.4,pavilion 15eg3027tu,pavilion,71680.0,Mid-Range,Everyday Use,Intel,Deca Core,4.7,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.74,No,Yes,Silver,0,HP
Asus,9.4,tuf gaming f15 fx507vu,tuf,115000.0,Premium,Gaming,Intel,Deca Core,4.8,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.2,No,Yes,Grey,0,Asus
Asus,6.4,tuf gaming a16 fa617xs,tuf,119990.0,Premium,Gaming,AMD,Octa Core,4.8,Windows,DDR5,16,AMD,16.0,1920,1200,141.51,1.6,2.2,No,Yes,Sandstorm,0,Asus
HP,13.4,spectre x360 oled 135ef2034tu,spectre,146700.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR4X,32,Intel,13.5,3000,2000,267.08,1.5,1.36,Yes,No,Black,0,HP
Asus,4.7,vivobook go 15 oled e1504ga,vivobook,35499.0,Economy,Everyday Use,Intel,Octa Core,3.4,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.63,No,Yes,Green,0,Asus
Asus,9.4,zenbook 14 flip oled up3404va,zenbook,138607.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5,16,Intel,14.0,2880,1800,242.59,1.6,1.5,Yes,No,Grey,0,Asus
Asus,9.1,rog strix scar 16 g634jz,rog,279990.0,Luxury,Everyday Use,Intel,Deca Core,2.2,Windows,DDR5,32,NVIDIA,16.0,2560,1600,188.68,1.6,2.5,No,Yes,Off Black,1,Asus
Asus,9.1,rog strix scar 16 g634jy,rog,339990.0,Luxury,Everyday Use,Intel,Deca Core,2.2,Windows,DDR5,32,NVIDIA,16.0,2560,1600,188.68,1.6,2.5,No,Yes,Off Black,1,Asus
MSI,8.7,stealth 15 a13vf,stealth,159990.0,Luxury,Gaming,Intel,Octa Core,3.4,Windows,DDR5,16,NVIDIA,15.6,2560,1440,188.28,1.78,2.1,No,No,Black,0,MSI
HP,5.6,envy x360 15ew0037tu,envy,78540.0,Mid-Range,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.6,Yes,No,Black,0,HP
Asus,5.2,expertbook p1411cea,expertbook,39990.0,Economy,Everyday Use,Intel,Quad Core,2.4,Dos,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.5,No,Yes,Grey,0,Asus
Microsoft,7.4,surface 5 intel evo,surface,128590.0,Luxury,Everyday Use,Intel,Deca Core,4.7,Windows,LPDDR5X,8,Intel,15.0,2496,1664,199.99,1.5,1.56,Yes,No,Silver,0,Microsoft
Microsoft,6.1,surface 5 intel evo,surface,103990.0,Premium,Ultrabook,Intel,Deca Core,4.2,Windows,LPDDR5,8,Intel,13.5,1920,1080,163.18,1.78,1.27,Yes,No,Silver,0,Microsoft
Dell,8.6,g155525,g155525,109655.0,Premium,Gaming,AMD,Octa Core,3.1,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.51,No,No,Phantom Grey With Speckles,0,Dell
HP,9.4,omen 16k0360tx,omen,169999.0,Luxury,Gaming,Intel,Octa Core,4.7,Windows,DDR5,16,NVIDIA,16.1,1920,1080,136.83,1.78,2.35,No,Yes,Black,0,HP
HP,8.4,pavilion 15eg1073cl,pavilion,118711.0,Premium,Business,Intel,Quad Core,2.9,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.74,Yes,No,Blue,0,HP
Asus,9.2,rog strix scar 15 g533zxz,rog,305338.0,Luxury,Everyday Use,Intel,Deca Core,2.5,Windows,DDR5,32,NVIDIA,15.6,2560,1440,188.28,1.78,2.3,No,No,Off Black,1,Asus
Asus,6.4,rog zephyrus g15 ga503rs,rog,211990.0,Luxury,Gaming,AMD,Octa Core,4.8,Windows,DDR5,16,NVIDIA,15.6,2560,1440,188.28,1.78,1.9,No,No,Grey,1,Asus
Other,8.2,aorus 15 xe4,aorus,209890.0,Luxury,Everyday Use,Intel,Octa Core,2.3,Windows,DDR4,16,NVIDIA,15.6,2560,1440,188.28,1.78,2.4,No,Yes,Black,1,Gigabyte
Asus,6.4,rog strix g17 g713rs,rog,216990.0,Luxury,Gaming,AMD,Octa Core,4.8,Windows,DDR5,16,NVIDIA,17.3,2560,1440,169.78,1.78,2.9,No,Yes,Volt Green,1,Asus
Asus,8.2,tuf dash f15 fx517ze,tuf,124995.0,Luxury,Everyday Use,Intel,Octa Core,2.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.0,No,No,Black,0,Asus
Asus,6.4,rog strix g15 g513rw,rog,215000.0,Luxury,Gaming,AMD,Octa Core,4.8,Windows,DDR5,16,NVIDIA,15.6,2560,1440,188.28,1.78,2.3,No,No,Grey,1,Asus
Dell,5.2,vostro 3400,vostro,49499.0,Economy,Everyday Use,Intel,Quad Core,2.4,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.59,No,No,Accent Black,0,Dell
Asus,10.4,rog strix scar 15 g533zw,rog,264990.0,Luxury,Gaming,Intel,Deca Core,4.8,Windows,DDR4,32,NVIDIA,15.6,2560,1440,188.28,1.78,2.3,No,Yes,Off Black,1,Asus
Asus,10.4,rog strix scar 17 g733zw,rog,268965.0,Luxury,Gaming,Intel,Deca Core,4.8,Windows,DDR4,32,NVIDIA,17.3,2560,1440,169.78,1.78,2.9,No,Yes,Off Black,1,Asus
Other,5.9,xtreme c1714,xtreme,84960.0,Mid-Range,Ultrabook,Intel,Quad Core,1.8,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.1,No,No,Black,0,Coconics
Other,3.0,pura e ns14a6int441n,pura,25999.0,Budget,Everyday Use,Intel,Dual Core,2.1,Windows,DDR4,4,Intel,14.0,1366,768,111.94,1.78,1.34,No,No,Grey,0,Avita
Dell,8.4,g155510,g155510,68499.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.4,No,No,Grey,0,Dell
Asus,5.2,vivobook ultra k513ea,vivobook,57999.0,Economy,Everyday Use,Intel,Quad Core,2.4,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Hearty Gold,0,Asus
Asus,5.6,rog zephyrus g15 ga503qm,rog,107000.0,Premium,Gaming,AMD,Octa Core,3.1,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.9,No,Yes,Grey,0,Asus
MSI,9.4,katana gf66 11ud,katana,91590.0,Premium,Gaming,Intel,Octa Core,4.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,Black,0,MSI
Asus,5.6,rog flow x13 gv301qh,rog,145800.0,Luxury,Gaming,AMD,Octa Core,3.1,Windows,LPDDR4X,16,NVIDIA,13.4,1920,1200,168.97,1.6,1.3,Yes,No,Off Black,0,Asus
Lenovo,8.5,yoga 9i 14itl5,yoga,139990.0,Luxury,Business,Intel,Quad Core,3.0,Windows,LPDDR4X,16,Intel,14.0,3840,2160,314.7,1.78,1.44,Yes,No,Black,0,Lenovo
Lenovo,6.3,legion 5i,legion,135999.0,Luxury,Everyday Use,Intel,Hexa Core,2.6,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.3,No,Yes,Black,0,Lenovo
MSI,7.9,prestige 14 a10ras,prestige,74890.0,Mid-Range,Ultrabook,Intel,Quad Core,1.8,Windows,DDR4,16,NVIDIA,14.0,1920,1080,157.35,1.78,1.29,No,Yes,Black,0,MSI
Lenovo,2.6,ideapad slim 1i 15igl7,ideapad,26490.0,Budget,Everyday Use,Intel,Dual Core,1.1,Windows,DDR4,8,Intel,15.6,1366,768,100.45,1.78,1.7,No,Yes,Grey,0,Lenovo
Other,8.7,ch 4zr1l82434,ch,62999.0,Mid-Range,Ultrabook,Intel,Deca Core,3.4,Windows,LPDDR5,16,Intel,13.3,1920,1080,165.63,1.78,0.9,No,No,Gold,0,Fujitsu
HP,8.4,victus 15fa1062tx,victus,103060.0,Premium,Everyday Use,Intel,Deca Core,4.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.29,No,Yes,"Performance Blue, Chrome Logo",0,HP
Asus,8.2,rog zephyrus g16 gu603zu,rog,114990.0,Premium,Everyday Use,Intel,Octa Core,2.3,Windows,DDR4,16,NVIDIA,16.0,1920,1200,141.51,1.6,2.0,No,Yes,Grey,0,Asus
HP,9.4,omen 16wf0055tx,omen,120890.0,Luxury,Gaming,Intel,Octa Core,4.8,Windows,DDR5,16,NVIDIA,16.1,1920,1080,136.83,1.78,2.35,No,Yes,Black,0,HP
Asus,7.0,vivobook 16x k3605zu,vivobook,76990.0,Mid-Range,Everyday Use,Intel,Hexa Core,2.0,Windows,DDR4,16,NVIDIA,16.0,1920,1200,141.51,1.6,1.8,No,Yes,Black,0,Asus
HP,9.4,omen transcend 16u0005tx,omen,189990.0,Luxury,Gaming,Intel,Octa Core,4.8,Windows,DDR5,16,NVIDIA,16.0,2560,1600,188.68,1.6,2.09,No,Yes,Black,1,HP
Asus,6.4,rog strix g17 g713pv,rog,209990.0,Luxury,Gaming,AMD,Hexadeca Core,4.8,Windows,DDR5,16,NVIDIA,17.3,2560,1440,169.78,1.78,2.8,No,Yes,Grey,1,Asus
MSI,8.1,bravo 15 c7udxk,bravo,67990.0,Mid-Range,Everyday Use,AMD,Hexa Core,4.2,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,Black,0,MSI
Asus,5.3,tuf gaming f15 fx507vv,tuf,154990.0,Luxury,Everyday Use,Intel,Deca Core,2.6,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.2,No,Yes,Grey,0,Asus
Asus,5.3,rog flow z13 gz301vv,rog,208990.0,Luxury,Everyday Use,Intel,Deca Core,2.6,Windows,LPDDR5,16,NVIDIA,13.4,2560,1600,225.29,1.6,1.18,No,No,Black,1,Asus
Asus,7.3,vivobook 14x k3405vf,vivobook,75990.0,Mid-Range,Ultrabook,Intel,Deca Core,2.6,Windows,DDR4,16,NVIDIA,14.0,1920,1200,161.73,1.6,1.4,No,No,Black,0,Asus
Asus,9.1,rog strix scar 18 g834jz,rog,279990.0,Luxury,Everyday Use,Intel,Deca Core,2.2,Windows,DDR5,32,NVIDIA,18.0,1920,1200,125.79,1.6,2.5,No,Yes,Black,1,Asus
MSI,18.4,stealth 17 studio a13vh,stealth,489883.0,Luxury,Gaming,Intel,Deca Core,4.8,Windows,DDR5,64,NVIDIA,17.3,3840,2160,254.67,1.78,2.8,No,No,Core Black,1,MSI
Lenovo,8.7,yoga slim 7i carbon 13iap7,yoga,119990.0,Premium,Ultrabook,Intel,Deca Core,3.4,Windows,LPDDR5,16,Intel,13.3,2560,1600,226.98,1.6,1.0,Yes,Yes,White,0,Lenovo
MSI,6.1,gf63 thin 12ve,gf63,68821.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Black,0,MSI
Asus,8.0,zenbook 14 um3402ya,zenbook,104990.0,Premium,Ultrabook,AMD,Octa Core,2.0,Windows,M3,16,AMD,14.0,2880,1800,242.59,1.6,1.39,No,No,Black,0,Asus
Lenovo,4.5,v14 gen 2,v14,31990.0,Economy,Everyday Use,Intel,Dual Core,3.0,Dos,DDR4,8,Intel,14.0,1366,768,111.94,1.78,1.6,No,No,Grey,0,Lenovo
Asus,8.4,vivobook 15 x1500ea,vivobook,59999.0,Economy,Everyday Use,Intel,Quad Core,2.8,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.92,No,No,Black,0,Asus
Asus,6.4,rog strix g15 g513ih,rog,80490.0,Mid-Range,Everyday Use,AMD,Octa Core,2.9,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.1,No,No,Black,0,Asus
Asus,6.4,rog zephyrus g15 ga503rsz,rog,211990.0,Luxury,Gaming,AMD,Octa Core,4.8,Windows,DDR5,16,NVIDIA,15.6,2560,1440,188.28,1.78,1.9,No,No,Grey,1,Asus
Acer,4.6,one 14 z2493,one,29999.0,Budget,Everyday Use,AMD,Dual Core,3.1,Windows,DDR4,8,Intel,14.0,1366,768,111.94,1.78,1.5,No,Yes,Silver,0,Acer
Asus,6.1,vivobook pro 14 oled m3400qa,vivobook,59390.0,Economy,Everyday Use,AMD,Hexa Core,4.2,Windows,M3,8,AMD,14.0,1920,1080,157.35,1.78,1.4,No,Yes,Cosmos Blue,0,Asus
Asus,8.2,zenbook flip 14 oled up5401za,zenbook,144990.0,Luxury,Everyday Use,Intel,Octa Core,2.3,Windows,LPDDR5,16,Intel,14.0,2880,1880,245.66,1.53,1.4,Yes,No,Pine Grey,0,Asus
Lenovo,4.6,ideapad slim 3,ideapad,47990.0,Economy,Everyday Use,Intel,Deca Core,1.3,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.63,No,No,Silver,0,Lenovo
Lenovo,7.6,ideapad slim 5i,ideapad,61990.0,Mid-Range,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.8,No,Yes,Grey,0,Lenovo
Asus,13.4,rog zephyrus duo 16 gx650rmz,rog,251990.0,Luxury,Gaming,AMD,Octa Core,4.7,Windows,DDR5,32,NVIDIA,16.0,1920,1200,141.51,1.6,2.5,Yes,No,Black,1,Asus
Other,8.2,aorus 15 xe5,aorus,216985.0,Luxury,Everyday Use,Intel,Octa Core,2.3,Windows,DDR5,16,NVIDIA,15.6,2560,1440,188.28,1.78,2.4,No,Yes,Black,1,Gigabyte
Other,8.7,gram 16t90qgah75a2,gram,118499.0,Premium,Ultrabook,Intel,Deca Core,3.4,Windows,LPDDR5,16,Intel,16.0,2560,1600,188.68,1.6,1.48,Yes,Yes,Black,0,LG
Asus,6.6,vivobook 15 x1504va,vivobook,58990.0,Economy,Everyday Use,Intel,Deca Core,1.3,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.7,No,No,Silver,0,Asus
Dell,7.4,inspiron 15 3525,inspiron,66190.0,Mid-Range,Everyday Use,AMD,Octa Core,4.7,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.68,No,No,Silver,0,Dell
HP,9.4,spectre x360 intel evo 13ef0054tu,spectre,151990.0,Luxury,Everyday Use,Intel,Deca Core,4.7,Windows,LPDDR4X,16,Intel,13.5,3000,2000,267.08,1.5,1.36,Yes,No,Nocturne Blue,0,HP
Asus,8.4,zenbook s13 um5302ta,zenbook,112990.0,Premium,Ultrabook,AMD,Octa Core,2.7,Windows,LPDDR5,16,AMD,13.3,2880,1800,255.36,1.6,1.1,Yes,No,Aqua Celadon,0,Asus
Asus,9.4,rog strix g15 g513rm,rog,114990.0,Premium,Gaming,AMD,Octa Core,4.7,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.3,No,Yes,Grey,0,Asus
Asus,7.4,zenbook s13 oled um5302ta,zenbook,110000.0,Premium,Ultrabook,AMD,Hexa Core,2.9,Windows,LPDDR5,16,AMD,13.3,2880,1800,255.36,1.6,1.1,Yes,No,Aqua Celadon,0,Asus
Asus,6.4,rog strix g17 g713rw,rog,223985.0,Luxury,Gaming,AMD,Octa Core,4.8,Windows,DDR5,16,NVIDIA,17.3,2560,1440,169.78,1.78,2.9,No,No,Grey,1,Asus
HP,6.1,250 g8,250,57899.0,Economy,Everyday Use,Intel,Quad Core,4.2,Dos,DDR4,8,Intel,15.6,1366,768,100.45,1.78,1.7,No,Yes,Gray,0,HP
Dell,9.4,alienware m15 r7,alienware,168990.0,Luxury,Gaming,Intel,Octa Core,4.7,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.42,No,No,Dark Side Of The Moon,0,Dell
HP,10.4,envy 15 ep1087tx,envy,189400.0,Luxury,Gaming,Intel,Octa Core,4.8,Windows,DDR4,32,NVIDIA,15.6,3840,2160,282.42,1.78,2.18,Yes,No,Silver,1,HP
HP,6.1,pavilion x360 14dy1009tu,pavilion,75900.0,Mid-Range,Everyday Use,Intel,Quad Core,4.2,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.52,Yes,No,Spruce Blue,0,HP
Asus,4.5,vivobook 15 x515ea,vivobook,37990.0,Economy,Everyday Use,Intel,Dual Core,3.0,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.8,No,Yes,Silver,0,Asus
Dell,10.4,alienware x15 r2,alienware,359990.0,Luxury,Gaming,Intel,Deca Core,4.8,Windows,LPDDR5,32,NVIDIA,15.6,1920,1080,141.21,1.78,2.34,No,No,Lunar Light,1,Dell
Asus,6.4,rog strix g15 g513ic,rog,105990.0,Premium,Everyday Use,AMD,Octa Core,2.9,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.3,No,Yes,Electro Punk,0,Asus
HP,6.1,probook 635 aero g8,probook,65090.0,Mid-Range,Ultrabook,AMD,Hexa Core,4.2,Windows,DDR4,8,AMD,13.3,1920,1080,165.63,1.78,0.99,No,No,Silver,0,HP
Lenovo,8.2,legion 5i,legion,131990.0,Luxury,Everyday Use,Intel,Octa Core,2.3,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.4,No,Yes,Blue,0,Lenovo
MSI,5.4,katana gf66 11uc,katana,74999.0,Mid-Range,Everyday Use,Intel,Hexa Core,2.7,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,Black,0,MSI
Lenovo,7.2,thinkpad t14,thinkpad,93900.0,Premium,Business,Intel,Quad Core,2.4,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,1.53,No,Yes,Black,0,Lenovo
Asus,5.6,rog zephyrus g15 ga503qm,rog,129990.0,Luxury,Gaming,AMD,Octa Core,3.1,Windows,DDR4,16,NVIDIA,15.6,2560,1440,188.28,1.78,1.9,No,Yes,White,0,Asus
Dell,6.3,g55505,g55505,109990.0,Premium,Everyday Use,Intel,Hexa Core,2.6,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,2.5,No,No,Black,0,Dell
HP,5.2,envy x360 13ay0078au,envy,81500.0,Mid-Range,Ultrabook,AMD,Hexa Core,2.3,Windows,DDR4,8,AMD,13.3,1920,1080,165.63,1.78,1.32,Yes,No,Black,0,HP
Lenovo,4.8,thinkpad e14,thinkpad,74450.0,Mid-Range,Everyday Use,Intel,Quad Core,1.6,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.77,No,Yes,Black,0,Lenovo
Asus,9.1,rog strix scar 16 g634jyr,rog,329990.0,Luxury,Everyday Use,Intel,Deca Core,2.2,Windows,DDR5,32,NVIDIA,16.0,2560,1600,188.68,1.6,2.65,No,No,Off Black,1,Asus
HP,10.4,spectre x360 14eu0666tu,spectre,165930.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5X,32,Intel,14.0,2880,1800,242.59,1.6,1.44,Yes,No,Nightfall Black Aluminum,0,HP
HP,10.4,spectre x360 14eu0556tu,spectre,167990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5X,32,Intel,14.0,2880,1800,242.59,1.6,1.44,Yes,No,Slate Blue Aluminum,0,HP
Lenovo,7.0,ideapad slim 3 15irh8,ideapad,58100.0,Economy,Everyday Use,Intel,Hexa Core,2.1,Windows,LPDDR5,16,Intel,15.6,1920,1080,141.21,1.78,1.62,No,Yes,Grey,0,Lenovo
Apple,5.1,macbook pro m3 pro mrw13hna ultrabook,macbook,249900.0,Luxury,Everyday Use,Apple,Octa Core,1.26,Macos,M3,18,Apple,16.2,3456,2234,254.02,1.55,2.16,No,No,Space Black,1,Apple
Apple,9.5,macbook pro m3 pro mrw23hna ultrabook,macbook,289900.0,Luxury,Everyday Use,Apple,Octa Core,1.0,Macos,M3,36,Apple,16.2,3456,2234,254.02,1.55,3.48,No,No,Space Black,1,Apple
Lenovo,8.7,loq,loq,97490.0,Premium,Gaming,AMD,Octa Core,3.4,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.4,No,Yes,Grey,0,Lenovo
Acer,5.1,aspire 5 a51558p,aspire,37990.0,Economy,Everyday Use,Intel,Dual Core,4.2,Windows,LPDDR5,8,Intel,15.6,1920,1080,141.21,1.78,1.78,No,No,Steel Gray,0,Acer
