Name,Price,Performance,Design,Storage,Battery
Lenovo ThinkPad E14 Gen5 (21JKS0LT00) Laptop (Core i3 13th Gen/8 GB/512 GB SSD/DOS),"Rs.44,200","Core i3 13th Gen
4.2 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1200 pixels
1.41 Kg",512 GB SSD,"Li-Po
3 Cell"
Asus ROG Zephyrus G16 GU605MI-QP001WS Laptop (Core Ultra 7/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.189,990","Core Ultra 7
1.4 Ghz
16 GB LPDDR5X RAM
8 GB Graphics","16 inches (40.64 cm)
2560 x 1600 pixels
1.85 Kg, 17.2 mm thick",1 TB SSD,"Li-Ion
4 Cell"
Asus ROG Strix Scar 18 G834JYR-RA001WS Laptop (Core i9 14th Gen/32 GB/2 TB SSD/Windows 11/16 GB),"Rs.346,935","Core i9 14th Gen
2.2 Ghz
32 GB DDR5 RAM
16 GB Graphics","18 inches (45.72 cm)
2560 x 1600 pixels
3.10 Kg, 30.8 mm thick",2 TB SSD,"Li-Ion
4 Cell"
MSI Sword 16 HX B14VFKG-208IN Laptop (Core i7 14th Gen/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.134,990","Core i7 14th Gen
5.5 Ghz
16 GB DDR5 RAM
8 GB Graphics","16 inches (40.64 cm)
1920 x 1200 pixels
2.3 Kg, 27.9 mm thick",1 TB SSD,"Li-Ion
4 Cell
6 Hrs"
MSI Crosshair 16 HX D14VFKG-206IN Laptop (Core i7 14th Gen/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.159,990","Core i7 14th Gen
5.5 Ghz
16 GB DDR5 RAM
8 GB Graphics","16 inches (40.64 cm)
2560 x 1600 pixels
2.5 Kg, 27.9 mm thick",1 TB SSD,"Li-Ion
4 Cell"
MSI Crosshair 16 HX D14VGKG-205IN Laptop (Core i7 14th Gen/32 GB/1 TB SSD/Windows 11/8 GB),"Rs.172,990","Core i7 14th Gen
5.5 Ghz
32 GB DDR5 RAM
8 GB Graphics","16 inches (40.64 cm)
2560 x 1600 pixels
2.5 Kg, 27.9 mm thick",1 TB SSD,"Li-Ion
4 Cell"
HP 14s-dq5138tu (9D3M7PA) Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.41,990","Core i3 12th Gen
4.2 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.46 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B13VE-1800IN Laptop (Core i7 13th Gen/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.91,990","Core i7 13th Gen
1.8 Ghz
16 GB DDR4 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",1 TB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B12UC-1690IN Laptop (Core i7 12th Gen/16 GB/1 TB SSD/Windows 11/4 GB),"Rs.79,990","Core i7 12th Gen
4.7 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",1 TB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B12UC-1692IN Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.67,990","Core i5 12th Gen
1.5 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B12UCX-1696IN Laptop (Core i5 12th Gen/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.63,990","Core i5 12th Gen
4.2 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B13UC-1804IN Laptop (Core i7 13th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.79,990","Core i7 13th Gen
1.8 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B12VE-1689IN Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.81,990","Core i5 12th Gen
4.7 Ghz
16 GB DDR4 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B12UC-1691IN Laptop (Core i7 12th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.76,990","Core i7 12th Gen
1.7 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B12UCX-1695IN Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.62,990","Core i5 12th Gen
1.5 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B13UCX-1806IN Laptop (Core i7 13th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.73,990","Core i7 13th Gen
1.8 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B13UC-1805IN Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.73,990","Core i5 13th Gen
1.5 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B13VE-1802IN Laptop (Core i5 13th Gen/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.83,990","Core i5 13th Gen
1.5 Ghz
16 GB DDR4 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",1 TB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B12UCX-1694IN Laptop (Core i7 12th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.71,990","Core i7 12th Gen
1.7 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin 15 B13UCX-1807IN Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.68,990","Core i5 13th Gen
1.5 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus TUF Gaming F17 FX706HF-NY040W Laptop (Core i5 11th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.65,990","Core i5 11th Gen
2.7 Ghz
16 GB DDR4 RAM
4 GB Graphics","17 inches (43.18 cm)
1920 x 1080 pixels
2.60 Kg, 24.8 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Raider GE68 HX 14VIG-469IN Laptop (Core i9 14th Gen/32 GB/1 TB SSD/Windows 11/16 GB),"Rs.354,990","Core i9 14th Gen
5.5 Ghz
32 GB DDR5 RAM
16 GB Graphics","16 inches (40.64 cm)
3840 x 2400 pixels
2.75 Kg",1 TB SSD,"Li-Ion
4 Cell"
Lenovo Ideapad Slim 3 Gen 6 (82KU024GIN) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11),"Rs.49,690","AMD Octa Core Ryzen 7
1.8 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels",512 GB SSD,"Li-Po
3 Cell
8 Hrs"
MSI Stealth 14 AI Studio A1VGG-054IN Laptop (Core Ultra 7/32 GB/1 TB SSD/Windows 11/8 GB),"Rs.229,990","Core Ultra 7
4.8 Ghz
32 GB DDR5 RAM
8 GB Graphics","14.1 inches (35.81 cm)
2880 x 1800 pixels
1.70 Kg",1 TB SSD,"Li-Ion
4 Cell"
MSI Katana A17 AI B8VF-845IN Laptop (AMD Octa Core Ryzen 7/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.119,990","AMD Octa Core Ryzen 7
4.8 Ghz
16 GB DDR5 RAM
8 GB Graphics","17.3 inches (43.94 cm)
1920 x 1080 pixels
2.70 Kg",1 TB SSD,"Li-Ion
3 Cell"
MSI Thin A15 B7VF-064IN Laptop (AMD Octa Core Ryzen 7/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.99,990","AMD Octa Core Ryzen 7
3.1 Ghz
16 GB DDR5 RAM
8 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",1 TB SSD,"Li-Ion
3 Cell"
MSI Katana A15 AI B8VE-418IN Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.104,990","AMD Octa Core Ryzen 7
3.4 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.25 Kg",512 GB SSD,"Li-Ion
3 Cell
6 Hrs"
MSI Thin A15 B7VE-065IN Laptop (AMD Octa Core Ryzen 7/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.91,990","AMD Octa Core Ryzen 7
3.1 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",1 TB SSD,"Li-Ion
3 Cell"
MSI Thin A15 B7UCX-068IN Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.65,990","AMD Hexa Core Ryzen 5
3.3 Ghz
16 GB DDR5 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin A15 B7VE-066IN Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.81,990","AMD Hexa Core Ryzen 5
3.3 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Thin A15 B7UC-067IN Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.71,990","AMD Hexa Core Ryzen 5
3.3 Ghz
16 GB DDR5 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.86 Kg, 21.7 mm thick",512 GB SSD,"Li-Ion
3 Cell"
MSI Cyborg 15 AI A1VFK-049IN Laptop (Core Ultra 7/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.111,990","Core Ultra 7
4.8 Ghz
16 GB DDR5 RAM
8 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.9 Kg, 22.9 mm thick",1 TB SSD,"Li-Ion
3 Cell
6 Hrs"
MSI Cyborg 15 AI A1VEK-050IN Laptop (Core Ultra 7/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.104,990","Core Ultra 7
4.8 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.9 Kg, 22.9 mm thick",1 TB SSD,"Li-Ion
3 Cell
6 Hrs"
MSI Modern 15 H C13M-081IN Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11),"Rs.59,990","Core i5 13th Gen
4.2 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.90 Kg",512 GB SSD,"Li-Ion
3 Cell"
MSI Cyborg 15 AI A1VEK-051IN Laptop (Core Ultra 5/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.96,990","Core Ultra 5
4.2 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.9 Kg, 22.9 mm thick",1 TB SSD,"Li-Ion
3 Cell
6 Hrs"
MSI Modern 15 H C13M-079IN Laptop (Core i9 13th Gen/16 GB/1 TB SSD/Windows 11),"Rs.79,990","Core i9 13th Gen
4.8 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.90 Kg",1 TB SSD,"Li-Ion
3 Cell"
MSI Prestige 13 AI Evo A1MG-052IN Laptop (Core Ultra 5/16 GB/1 TB SSD/Windows 11),"Rs.99,990","Core Ultra 5
4.2 Ghz
16 GB LPDDR5 RAM","13.3 inches (33.78 cm)
2880 x 1800 pixels
1 Kg",1 TB SSD,"Li-Ion
4 Cell"
MSI Modern 15 H C13M-080IN Laptop (Core i7 13th Gen/16 GB/1 TB SSD/Windows 11),"Rs.69,990","Core i7 13th Gen
4.8 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.90 Kg",1 TB SSD,"Li-Ion
3 Cell"
MSI Prestige 13 AI Evo A1MG-051IN Laptop (Core Ultra 7/16 GB/1 TB SSD/Windows 11),"Rs.114,990","Core Ultra 7
4.8 Ghz
16 GB LPDDR5 RAM","13.3 inches (33.78 cm)
2880 x 1800 pixels
1 Kg",1 TB SSD,"Li-Ion
4 Cell"
MSI Commercial 14 H A13MG-064IN Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11),"Rs.87,990","Core i5 13th Gen
1.5 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1200 pixels
1.60 Kg",512 GB SSD,"Li-Ion
3 Cell
14 Hrs"
MSI Prestige 16 AI Studio B1VEG-071IN Laptop (Core Ultra 7/32 GB/1 TB SSD/Windows 11/6 GB),"Rs.159,990","Core Ultra 7
4.8 Ghz
32 GB LPDDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
2560 x 1600 pixels
1.60 Kg",1 TB SSD,"Li-Ion
4 Cell
10 Hrs"
MSI Raider GE78 HX 14VHG-805IN Laptop (Core i9 14th Gen/32 GB/2 TB SSD/Windows 11/16 GB),"Rs.299,990","Core i9 14th Gen
5.5 Ghz
32 GB DDR5 RAM
16 GB Graphics","17 inches (43.18 cm)
2560 x 1600 pixels
3.10 Kg",2 TB SSD,"Li-Ion
4 Cell"
MSI Vector 16 HX A14VGG-279IN Laptop (Core i7 14th Gen/32 GB/1 TB SSD/Windows 11/8 GB),"Rs.197,990","Core i7 14th Gen
1.5 Ghz
32 GB DDR5 RAM
8 GB Graphics","16 inches (40.64 cm)
2560 x 1600 pixels
2.70 Kg",1 TB SSD,"Li-Ion
4 Cell"
MSI Stealth 16 AI Studio A1VGG-057IN Laptop (Core Ultra 9/32 GB/2 TB SSD/Windows 11/8 GB),"Rs.249,990","Core Ultra 9
4.8 Ghz
32 GB DDR5 RAM
8 GB Graphics","16 inches (40.64 cm)
2560 x 1600 pixels
1.90 Kg",2 TB SSD,"Li-Ion
4 Cell"
MSI Vector 17 HX A14VHG-806IN Laptop (Core i9 14th Gen/32 GB/2 TB SSD/Windows 11/12 GB),"Rs.279,990","Core i9 14th Gen
32 GB DDR5 RAM
12 GB Graphics","17 inches (43.18 cm)
2560 x 1600 pixels
3 Kg",2 TB SSD,"Li-Ion
4 Cell"
HP Spectre x360 16-aa0664TX (9T8K7PA) Laptop (Intel Core Ultra 7/32 GB/1 TB SSD/Windows 11),"Rs.195,990","Intel Core Ultra 7
4.8 Ghz
32 GB LPDDR5X RAM","16 inches (40.64 cm)
2880 x 1800 pixels
1.95 Kg, 19.8 mm thick
2-in-1, Touch Screen",1 TB SSD,"Li-Ion
6 Cell"
Acer One 14 Z8-415 (UN.599SI.023) Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.42,990","Core i5 11th Gen
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.49 Kg, 21.6 mm thick",512 GB SSD,"Li-Ion
2 Cell"
Asus Vivobook 14X K3405ZF-LY752WS Laptop (Core i7 12th Gen/16 GB/1 TB SSD/Windows 11/4 GB),"Rs.82,990","Core i7 12th Gen
2.3 Ghz
16 GB DDR4 RAM
4 GB Graphics","14 inches (35.56 cm)
1920 x 1200 pixels
1.45 Kg, 18.9 mm thick",1 TB SSD,"Li-Ion
3 Cell
6 Hrs"
Acer Extensa EX215-33 (UN.EH6SI.009) Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.28,990","Core i3 12th Gen
8 GB LPDDR5 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 18.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Acer Nitro 16 AN16-41 (NH.QLLSI.001) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11/8 GB),"Rs.129,990","AMD Octa Core Ryzen 7
16 GB DDR5 RAM
8 GB Graphics","16 inches (40.64 cm)
1920 x 1200 pixels
2.7 Kg, 28 mm thick",512 GB SSD,"Li-Ion
4 Cell
10 Hrs"
Acer Nitro 16 AN16-41 (NH.QLKSI.001) Laptop (AMD Octa Core Ryzen 7/8 GB/512 GB SSD/Windows 11/6 GB),"Rs.94,990","AMD Octa Core Ryzen 7
8 GB DDR5 RAM
6 GB Graphics","16 inches (40.64 cm)
1920 x 1200 pixels
2.7 Kg, 28 mm thick",512 GB SSD,"Li-Ion
4 Cell
10 Hrs"
Acer Predator Helios Neo 16 PHN16-71 (UN.QLTSI.014) Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.104,990","Core i5 13th Gen
16 GB DDR5 RAM
6 GB Graphics","16 inches (40.64 cm)
1920 x 1200 pixels
2.6 Kg, 26.6 mm thick",512 GB SSD,"Li-Ion
4 Cell"
HP Pavilion 15-eh1047AU (9E5B9PA) Laptop (AMD Hexa Core Ryzen 5/16 GB/1 TB SSD/Windows 11),"Rs.55,990","AMD Hexa Core Ryzen 5
4.0 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.75 Kg, 17.9 mm thick",1 TB SSD,"Li-Ion
3 Cell"
Dell G15-5530 (GN5530D83M6001ORB1) Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.79,880","Core i5 13th Gen
4.7 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.65 Kg",512 GB SSD,"Li-Ion
3 Cell
8.5 Hrs"
Infinix INBook Y4 Max YL613 Laptop (Core i7 13th Gen/16 GB/512 GB SSD/Windows 11),"Rs.49,990","Core i7 13th Gen
1.6 Ghz
16 GB LPDDR4X RAM","16 inches (40.64 cm)
1920 x 1200 pixels
1.78 Kg, 17.9 mm thick",512 GB SSD,8 Hrs
Acer Aspire Lite AL15-52 (UN.431SI.333) Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.30,490","Core i3 12th Gen
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.59 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
4 Hrs"
Asus Vivobook 16X K3605ZU-MBN742WS Laptop (Core i7 12th Gen/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.89,500","Core i7 12th Gen
2.3 Ghz
16 GB DDR4 RAM
6 GB Graphics","16 inches (40.64 cm)
1920 x 1200 pixels
1.80 Kg, 18.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
3 Hrs"
Asus VivoBook Pro 15 OLED M6500QC-LK551WS Laptop (AMD Hexa Core Ryzen 5/16 GB/1 TB SSD/Windows 11/4 GB),"Rs.77,980","AMD Hexa Core Ryzen 5
4.2 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.80 Kg, 19.9 mm thick",1 TB SSD,"Li-Ion
3 Cell
5 Hrs"
Dell Inspiron 14 7430 (IC7430XYW6F002ORS1) Laptop (Core i3 13th Gen/8 GB/1 TB SSD/Windows 11),"Rs.59,890","Core i3 13th Gen
1.6 Ghz
8 GB LPDDR5 RAM","14 inches (35.56 cm)
1920 x 1200 pixels
1.58 Kg, 15.5 mm thick
2-in-1, Touch Screen",1 TB SSD,"Li-Ion
4 Cell
6 Hrs"
Asus TUF Gaming F15 FX577ZC-HN192WS Laptop (Core i7 12th Gen/16 GB/1 TB SSD/Windows 11/4 GB),"Rs.84,990","Core i7 12th Gen
2.3 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.20 Kg, 24.9 mm thick",1 TB SSD,"Li-Ion
4 Cell"
Asus VivoBook 15 X1500EA-EJ111WS Laptop (Intel Pentium Gold/8 GB/256 GB SSD/Windows 11),"Rs.30,990","Intel Pentium Gold
3.4 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.80 Kg, 19.9 mm thick",256 GB SSD,"Li-Ion
2 Cell
6 Hrs"
HP 15s-eq1550AU (6H5Z1PA) Laptop (AMD Dual Core Ryzen 3/8 GB/512 GB SSD/Windows 11),"Rs.31,499","AMD Dual Core Ryzen 3
2.6 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus VivoBook Pro 15 M6500QF-HN542W Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.58,999","AMD Hexa Core Ryzen 5
4.2 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.80 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
6 Hrs"
HP Pavilion 15-eh3102AU (840G6PA) Laptop (AMD Octa Core Ryzen 7/16 GB/512 GB SSD/Windows 11),"Rs.67,600","AMD Octa Core Ryzen 7
4.2 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.75 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
8 Hrs"
HP 15s-fq5186TU (7Q6Z8PA) Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.39,299","Core i3 12th Gen
4.2 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.69 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP Pavilion 15-eh3039AU (7Y8N9PA) Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11),"Rs.57,940","AMD Hexa Core Ryzen 5
4.7 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.75 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP Victus 15-fb0136AX (87B82PA) Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.60,900","AMD Hexa Core Ryzen 5
3.3 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.37 Kg",512 GB SSD,"Li-Ion
4 Cell"
Asus Chromebook Plus CX3402CBA-PQ0173 Laptop (Core i3 12th Gen/8 GB/128 GB eMMC/Google Chrome),"Rs.33,990","Core i3 12th Gen
0.8 Ghz
8 GB LPDDR5 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.44 Kg, 18.7 mm thick","Li-Ion
3 Cell",N/A
Lenovo Ideapad 1 15ABA7 (82R400BGIN) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 11),"Rs.35,400","AMD Hexa Core Ryzen 5
2.1 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels",512 GB SSD,"Li-Po
3 Cell
6 Hrs"
Lenovo Legion 9i 16IRX8 (83AG0044IN) Laptop (Core i9 13th Gen/32 GB/2 TB SSD/Windows 11/16 GB),"Rs.449,990","Core i9 13th Gen
2.2 Ghz
32 GB DDR5 RAM
16 GB Graphics","16 inches (40.64 cm)
3200 x 2000 pixels
2.56 Kg",2 TB SSD,"Li-Po
4 Cell
6.5 Hrs"
HP ZBook Firefly 14 G10 (8F6C9PA) Laptop (Core i7 13th Gen/16 GB/1 TB SSD/Windows 11),"Rs.140,999","Core i7 13th Gen
4.8 Ghz
16 GB DDR5 RAM","14 inches (35.56 cm)
1920 x 1200 pixels
1.45 Kg, 19.9 mm thick",1 TB SSD,"Li-Ion
3 Cell"
Asus VivoBook Go 14 E1404FA-NK523WS Laptop (AMD Quad Core Ryzen 5/8 GB/512 GB SSD/Windows 11),"Rs.39,990","AMD Quad Core Ryzen 5
2.8 Ghz
8 GB LPDDR5 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.38 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus VivoBook 15 X1504ZA-NJ322WS Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.34,990","Core i3 12th Gen
1.2 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
6 Hrs"
Asus VivoBook Pro 15 OLED K6502VU-MA542WS Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.105,000","Core i5 13th Gen
2.6 Ghz
16 GB DDR5 RAM
6 GB Graphics","15.6 inches (39.62 cm)
2880 x 1620 pixels
1.80 Kg, 20 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus Vivobook 14X OLED K3405VCB-KM542WS Laptop (Core i5 13th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.86,080","Core i5 13th Gen
2.6 Ghz
16 GB DDR4 RAM
4 GB Graphics","14 inches (35.56 cm)
2880 x 1800 pixels
1.40 Kg, 18.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Dell Inspiron 15 3535 (IN3535YM9GN001ORS1) Laptop (AMD Quad Core Ryzen 5/8 GB/1 TB SSD/Windows 11),"Rs.44,990","AMD Quad Core Ryzen 5
2.8 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.67 Kg, 18.9 mm thick",1 TB SSD,"Li-Ion
3 Cell
6 Hrs"
Asus VivoBook Pro 15 M6500QC-HN752WS Laptop (AMD Octa Core Ryzen 7/16 GB/1 TB SSD/Windows 11/4 GB),"Rs.70,990","AMD Octa Core Ryzen 7
3.1 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.80 Kg, 19.9 mm thick",1 TB SSD,"Li-Ion
3 Cell
6 Hrs"
Acer Aspire 3 A315-510P (UN.KDHSI.019) Laptop (Core i3 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.33,400","Core i3 11th Gen
8 GB LPDDR5 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 18.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
3 Hrs"
Lenovo Ideapad Slim 3i (82H803LNIN) Laptop (Core i7 11th Gen/16 GB/512 GB SSD/Windows 11),"Rs.59,990","Core i7 11th Gen
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels",512 GB SSD,"Li-Po
3 Cell
6 Hrs"
